,run_id,ensemble_id,model,topic,agent_type,n_agents,max_t,n_initial_posts,initial_neighb-peer_ratio,background_beliefs,context_size,memory_loss,relevance_deprecation,self_confidence,contribution_probability,n_gram_prohibition,perspective_expansion_method,conf_bias_exponent,homophily_exponent,peer_selection_method,fwd_batch_size,epsilon,temp/top_p
1052,20210409-01_8-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1053,20210409-01_66-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1054,20210409-01_17-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1055,20210409-01_13-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1056,20210409-01_64-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1057,20210409-01_52-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1058,20210409-01_75-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1059,20210409-01_15-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1060,20210409-01_58-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1061,20210409-01_55-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1062,20210409-01_19-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1063,20210409-01_2-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1064,20210409-01_25-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1065,20210409-01_5-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1066,20210409-01_54-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1067,20210409-01_26-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1068,20210409-01_52-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1069,20210409-01_3-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1070,20210409-01_2-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1071,20210409-01_7-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1072,20210409-01_14-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1073,20210409-01_27-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1074,20210409-01_67-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1075,20210409-01_74-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1076,20210409-01_72-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1077,20210409-01_53-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1078,20210409-01_59-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1079,20210409-01_20-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1080,20210409-01_32-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1081,20210409-01_65-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1082,20210409-01_3-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1083,20210409-01_66-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1084,20210409-01_22-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1085,20210409-01_15-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1086,20210409-01_66-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1087,20210409-01_62-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1088,20210409-01_6-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1089,20210409-01_66-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1090,20210409-01_67-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1091,20210409-01_15-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1092,20210409-01_13-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1093,20210409-01_55-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1094,20210409-01_56-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1095,20210409-01_24-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1096,20210409-01_17-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1097,20210409-01_14-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1098,20210409-01_47-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1099,20210409-01_6-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1100,20210409-01_23-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1101,20210409-01_64-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1102,20210409-01_13-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1103,20210409-01_49-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1104,20210409-01_71-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1105,20210409-01_1-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1106,20210409-01_60-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1107,20210409-01_13-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1108,20210409-01_6-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1109,20210409-01_66-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1110,20210409-01_17-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1111,20210409-01_47-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1112,20210409-01_65-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1113,20210409-01_19-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1114,20210409-01_1-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1115,20210409-01_58-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1116,20210409-01_65-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1117,20210409-01_54-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1118,20210409-01_59-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1119,20210409-01_27-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1120,20210409-01_3-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1121,20210409-01_70-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1122,20210409-01_57-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1123,20210409-01_14-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1124,20210409-01_53-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1125,20210409-01_70-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1126,20210409-01_55-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1127,20210409-01_25-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1128,20210409-01_21-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1129,20210409-01_73-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1130,20210409-01_13-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1131,20210409-01_27-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1132,20210409-01_66-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1133,20210409-01_28-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1134,20210409-01_59-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1135,20210409-01_4-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1136,20210409-01_64-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1137,20210409-01_64-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1138,20210409-01_5-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1139,20210409-01_48-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1140,20210409-01_63-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1141,20210409-01_15-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1142,20210409-01_50-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1143,20210409-01_58-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1144,20210409-01_4-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1145,20210409-01_17-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1146,20210409-01_19-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1147,20210409-01_67-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1148,20210409-01_51-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1149,20210409-01_6-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1150,20210409-01_71-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1151,20210409-01_74-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1152,20210409-01_73-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1153,20210409-01_63-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1154,20210409-01_17-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1155,20210409-01_1-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1156,20210409-01_12-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1157,20210409-01_14-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1158,20210409-01_25-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1159,20210409-01_3-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1160,20210409-01_46-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1161,20210409-01_65-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1162,20210409-01_27-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1163,20210409-01_50-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1164,20210409-01_71-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1165,20210409-01_18-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1166,20210409-01_12-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
